source,rel,target
Compound::DB01095,UPREGULATES_CG,Gene::8408
Compound::DB09020,UPREGULATES_CG,Gene::8347
Compound::DB00996,UPREGULATES_CG,Gene::8396
Compound::DB02300,UPREGULATES_CG,Gene::3553
Compound::DB00390,UPREGULATES_CG,Gene::9267
Compound::DB01092,UPREGULATES_CG,Gene::80219
Compound::DB00762,UPREGULATES_CG,Gene::2232
Compound::DB01092,UPREGULATES_CG,Gene::4792
Compound::DB00091,UPREGULATES_CG,Gene::51303
Compound::DB00982,UPREGULATES_CG,Gene::8804
Compound::DB01074,UPREGULATES_CG,Gene::7030
Compound::DB04574,UPREGULATES_CG,Gene::23212
Compound::DB01118,UPREGULATES_CG,Gene::3162
Compound::DB09020,UPREGULATES_CG,Gene::5546
Compound::DB01051,UPREGULATES_CG,Gene::1870
Compound::DB00641,UPREGULATES_CG,Gene::1396
Compound::DB00624,UPREGULATES_CG,Gene::1021
Compound::DB00793,UPREGULATES_CG,Gene::3337
Compound::DB01013,UPREGULATES_CG,Gene::4783
Compound::DB01234,UPREGULATES_CG,Gene::5627
Compound::DB00412,UPREGULATES_CG,Gene::2920
Compound::DB00253,UPREGULATES_CG,Gene::2289
Compound::DB00877,UPREGULATES_CG,Gene::9924
Compound::DB00091,UPREGULATES_CG,Gene::65123
Compound::DB00836,UPREGULATES_CG,Gene::2222
Compound::DB00968,UPREGULATES_CG,Gene::8312
Compound::DB00947,UPREGULATES_CG,Gene::64285
Compound::DB06287,UPREGULATES_CG,Gene::738
Compound::DB01268,UPREGULATES_CG,Gene::1831
Compound::DB00445,UPREGULATES_CG,Gene::51310
Compound::DB01396,UPREGULATES_CG,Gene::904
Compound::DB00444,UPREGULATES_CG,Gene::5366
Compound::DB01177,UPREGULATES_CG,Gene::5019
Compound::DB00831,UPREGULATES_CG,Gene::6713
Compound::DB01030,UPREGULATES_CG,Gene::9939
Compound::DB00810,UPREGULATES_CG,Gene::7376
Compound::DB00381,UPREGULATES_CG,Gene::10493
Compound::DB01177,UPREGULATES_CG,Gene::57658
Compound::DB00170,UPREGULATES_CG,Gene::211
Compound::DB01074,UPREGULATES_CG,Gene::2224
Compound::DB00997,UPREGULATES_CG,Gene::9968
Compound::DB00660,UPREGULATES_CG,Gene::9851
Compound::DB00959,UPREGULATES_CG,Gene::12
Compound::DB01024,UPREGULATES_CG,Gene::55860
Compound::DB00305,UPREGULATES_CG,Gene::10782
Compound::DB00374,UPREGULATES_CG,Gene::9711
Compound::DB00091,UPREGULATES_CG,Gene::10263
Compound::DB00762,UPREGULATES_CG,Gene::5743
Compound::DB08866,UPREGULATES_CG,Gene::2523
Compound::DB00620,UPREGULATES_CG,Gene::1052
Compound::DB00570,UPREGULATES_CG,Gene::10848
Compound::DB08912,UPREGULATES_CG,Gene::100272147
Compound::DB00441,UPREGULATES_CG,Gene::64787
Compound::DB06287,UPREGULATES_CG,Gene::8408
Compound::DB08865,UPREGULATES_CG,Gene::81544
Compound::DB00970,UPREGULATES_CG,Gene::1281
Compound::DB00305,UPREGULATES_CG,Gene::3553
Compound::DB00229,UPREGULATES_CG,Gene::2048
Compound::DB00367,UPREGULATES_CG,Gene::8444
Compound::DB01092,UPREGULATES_CG,Gene::26993
Compound::DB08877,UPREGULATES_CG,Gene::705
Compound::DB00675,UPREGULATES_CG,Gene::93129
Compound::DB00445,UPREGULATES_CG,Gene::23149
Compound::DB08865,UPREGULATES_CG,Gene::7148
Compound::DB01273,UPREGULATES_CG,Gene::1870
Compound::DB00982,UPREGULATES_CG,Gene::23588
Compound::DB01034,UPREGULATES_CG,Gene::8061
Compound::DB00857,UPREGULATES_CG,Gene::4118
Compound::DB01024,UPREGULATES_CG,Gene::2624
Compound::DB08958,UPREGULATES_CG,Gene::80212
Compound::DB00588,UPREGULATES_CG,Gene::58472
Compound::DB00441,UPREGULATES_CG,Gene::148022
Compound::DB00857,UPREGULATES_CG,Gene::596
Compound::DB08860,UPREGULATES_CG,Gene::22794
Compound::DB04865,UPREGULATES_CG,Gene::330
Compound::DB09020,UPREGULATES_CG,Gene::55269
Compound::DB01177,UPREGULATES_CG,Gene::4312
Compound::DB06804,UPREGULATES_CG,Gene::2887
Compound::DB00623,UPREGULATES_CG,Gene::10682
Compound::DB00934,UPREGULATES_CG,Gene::6721
Compound::DB00947,UPREGULATES_CG,Gene::55450
Compound::DB00188,UPREGULATES_CG,Gene::23595
Compound::DB01118,UPREGULATES_CG,Gene::3156
Compound::DB00170,UPREGULATES_CG,Gene::23011
Compound::DB00390,UPREGULATES_CG,Gene::51026
Compound::DB00675,UPREGULATES_CG,Gene::55608
Compound::DB00390,UPREGULATES_CG,Gene::9819
Compound::DB06803,UPREGULATES_CG,Gene::5106
Compound::DB08911,UPREGULATES_CG,Gene::1027
Compound::DB00997,UPREGULATES_CG,Gene::2664
Compound::DB00390,UPREGULATES_CG,Gene::4793
Compound::DB08912,UPREGULATES_CG,Gene::26471
Compound::DB01041,UPREGULATES_CG,Gene::1831
Compound::DB00570,UPREGULATES_CG,Gene::79016
Compound::DB00188,UPREGULATES_CG,Gene::63874
Compound::DB00773,UPREGULATES_CG,Gene::1647
Compound::DB08881,UPREGULATES_CG,Gene::643641
Compound::DB01273,UPREGULATES_CG,Gene::56924
Compound::DB01084,UPREGULATES_CG,Gene::5359
Compound::DB01273,UPREGULATES_CG,Gene::10730
Compound::DB01026,UPREGULATES_CG,Gene::1717
Compound::DB01100,UPREGULATES_CG,Gene::4047
Compound::DB00570,UPREGULATES_CG,Gene::26064
Compound::DB00541,UPREGULATES_CG,Gene::7791
Compound::DB01254,UPREGULATES_CG,Gene::256364
Compound::DB00877,UPREGULATES_CG,Gene::55062
Compound::DB08911,UPREGULATES_CG,Gene::23443
Compound::DB00441,UPREGULATES_CG,Gene::6118
Compound::DB08916,UPREGULATES_CG,Gene::51005
Compound::DB04571,UPREGULATES_CG,Gene::64428
Compound::DB04839,UPREGULATES_CG,Gene::29763
Compound::DB00762,UPREGULATES_CG,Gene::7286
Compound::DB01254,UPREGULATES_CG,Gene::8996
Compound::DB04865,UPREGULATES_CG,Gene::9988
Compound::DB01234,UPREGULATES_CG,Gene::3614
Compound::DB00793,UPREGULATES_CG,Gene::4616
Compound::DB00305,UPREGULATES_CG,Gene::24149
Compound::DB00518,UPREGULATES_CG,Gene::1662
Compound::DB00361,UPREGULATES_CG,Gene::23210
Compound::DB01396,UPREGULATES_CG,Gene::11072
Compound::DB01262,UPREGULATES_CG,Gene::5058
Compound::DB01115,UPREGULATES_CG,Gene::10797
Compound::DB09020,UPREGULATES_CG,Gene::8202
Compound::DB00553,UPREGULATES_CG,Gene::5566
Compound::DB00539,UPREGULATES_CG,Gene::9289
Compound::DB08901,UPREGULATES_CG,Gene::5986
Compound::DB00396,UPREGULATES_CG,Gene::9695
Compound::DB00494,UPREGULATES_CG,Gene::9797
Compound::DB00188,UPREGULATES_CG,Gene::3309
Compound::DB00305,UPREGULATES_CG,Gene::55793
Compound::DB01259,UPREGULATES_CG,Gene::23588
Compound::DB00170,UPREGULATES_CG,Gene::55620
Compound::DB00523,UPREGULATES_CG,Gene::7128
Compound::DB00570,UPREGULATES_CG,Gene::1846
Compound::DB00877,UPREGULATES_CG,Gene::79961
Compound::DB00091,UPREGULATES_CG,Gene::2058
Compound::DB00970,UPREGULATES_CG,Gene::34
Compound::DB01204,UPREGULATES_CG,Gene::501
Compound::DB00970,UPREGULATES_CG,Gene::6657
Compound::DB00570,UPREGULATES_CG,Gene::2887
Compound::DB06589,UPREGULATES_CG,Gene::10099
Compound::DB01406,UPREGULATES_CG,Gene::11344
Compound::DB01211,UPREGULATES_CG,Gene::57406
Compound::DB01030,UPREGULATES_CG,Gene::1774
Compound::DB01104,UPREGULATES_CG,Gene::4118
Compound::DB00481,UPREGULATES_CG,Gene::6696
Compound::DB01103,UPREGULATES_CG,Gene::51646
Compound::DB04868,UPREGULATES_CG,Gene::7099
Compound::DB01590,UPREGULATES_CG,Gene::64121
Compound::DB01268,UPREGULATES_CG,Gene::6307
Compound::DB01030,UPREGULATES_CG,Gene::6919
Compound::DB00170,UPREGULATES_CG,Gene::23536
Compound::DB01234,UPREGULATES_CG,Gene::8851
Compound::DB01254,UPREGULATES_CG,Gene::7158
Compound::DB00374,UPREGULATES_CG,Gene::10403
Compound::DB00997,UPREGULATES_CG,Gene::1368
Compound::DB01273,UPREGULATES_CG,Gene::9267
Compound::DB01151,UPREGULATES_CG,Gene::3156
Compound::DB00374,UPREGULATES_CG,Gene::5743
Compound::DB00762,UPREGULATES_CG,Gene::55367
Compound::DB00091,UPREGULATES_CG,Gene::4677
Compound::DB00398,UPREGULATES_CG,Gene::1643
Compound::DB00443,UPREGULATES_CG,Gene::427
Compound::DB00417,UPREGULATES_CG,Gene::1021
Compound::DB01254,UPREGULATES_CG,Gene::57658
Compound::DB00345,UPREGULATES_CG,Gene::5921
Compound::DB01234,UPREGULATES_CG,Gene::8660
Compound::DB01092,UPREGULATES_CG,Gene::23387
Compound::DB09020,UPREGULATES_CG,Gene::10114
Compound::DB01024,UPREGULATES_CG,Gene::873
Compound::DB00675,UPREGULATES_CG,Gene::3157
Compound::DB00481,UPREGULATES_CG,Gene::6701
Compound::DB01103,UPREGULATES_CG,Gene::10513
Compound::DB00623,UPREGULATES_CG,Gene::79071
Compound::DB04865,UPREGULATES_CG,Gene::4927
Compound::DB06287,UPREGULATES_CG,Gene::958
Compound::DB01092,UPREGULATES_CG,Gene::91355
Compound::DB01396,UPREGULATES_CG,Gene::1399
Compound::DB00441,UPREGULATES_CG,Gene::9246
Compound::DB01095,UPREGULATES_CG,Gene::994
Compound::DB08912,UPREGULATES_CG,Gene::1026
Compound::DB00857,UPREGULATES_CG,Gene::54505
Compound::DB01074,UPREGULATES_CG,Gene::10007
Compound::DB06287,UPREGULATES_CG,Gene::26020
Compound::DB08911,UPREGULATES_CG,Gene::3636
Compound::DB01243,UPREGULATES_CG,Gene::211
Compound::DB00188,UPREGULATES_CG,Gene::1983
Compound::DB00398,UPREGULATES_CG,Gene::875
Compound::DB01100,UPREGULATES_CG,Gene::10007
Compound::DB01396,UPREGULATES_CG,Gene::527
Compound::DB00390,UPREGULATES_CG,Gene::9140
Compound::DB00353,UPREGULATES_CG,Gene::5058
Compound::DB09020,UPREGULATES_CG,Gene::3162
Compound::DB01268,UPREGULATES_CG,Gene::3157
Compound::DB01074,UPREGULATES_CG,Gene::1717
Compound::DB01179,UPREGULATES_CG,Gene::3800
Compound::DB01204,UPREGULATES_CG,Gene::1519
Compound::DB01229,UPREGULATES_CG,Gene::23368
Compound::DB00570,UPREGULATES_CG,Gene::85377
Compound::DB01104,UPREGULATES_CG,Gene::80339
Compound::DB00170,UPREGULATES_CG,Gene::54957
Compound::DB08911,UPREGULATES_CG,Gene::79658
Compound::DB04868,UPREGULATES_CG,Gene::1829
Compound::DB01019,UPREGULATES_CG,Gene::9695
Compound::DB00367,UPREGULATES_CG,Gene::10513
Compound::DB04571,UPREGULATES_CG,Gene::3122
Compound::DB01268,UPREGULATES_CG,Gene::50814
Compound::DB00206,UPREGULATES_CG,Gene::7108
Compound::DB00374,UPREGULATES_CG,Gene::9918
Compound::DB01222,UPREGULATES_CG,Gene::29103
Compound::DB00928,UPREGULATES_CG,Gene::440
Compound::DB01235,UPREGULATES_CG,Gene::23705
Compound::DB00518,UPREGULATES_CG,Gene::23139
Compound::DB00641,UPREGULATES_CG,Gene::7376
Compound::DB00970,UPREGULATES_CG,Gene::4794
Compound::DB06287,UPREGULATES_CG,Gene::11152
Compound::DB00390,UPREGULATES_CG,Gene::3491
Compound::DB00762,UPREGULATES_CG,Gene::5777
Compound::DB01590,UPREGULATES_CG,Gene::81566
Compound::DB08860,UPREGULATES_CG,Gene::55367
Compound::DB00796,UPREGULATES_CG,Gene::3223
Compound::DB06589,UPREGULATES_CG,Gene::7850
Compound::DB00857,UPREGULATES_CG,Gene::5468
Compound::DB01044,UPREGULATES_CG,Gene::843
Compound::DB00188,UPREGULATES_CG,Gene::8974
Compound::DB00773,UPREGULATES_CG,Gene::11072
Compound::DB00774,UPREGULATES_CG,Gene::2852
Compound::DB06803,UPREGULATES_CG,Gene::4088
Compound::DB01024,UPREGULATES_CG,Gene::10903
Compound::DB01030,UPREGULATES_CG,Gene::4616
Compound::DB01234,UPREGULATES_CG,Gene::7128
Compound::DB00443,UPREGULATES_CG,Gene::6503
Compound::DB06616,UPREGULATES_CG,Gene::51478
Compound::DB06804,UPREGULATES_CG,Gene::1054
Compound::DB00188,UPREGULATES_CG,Gene::80328
Compound::DB01074,UPREGULATES_CG,Gene::8870
Compound::DB00443,UPREGULATES_CG,Gene::4609
Compound::DB00588,UPREGULATES_CG,Gene::9961
Compound::DB00679,UPREGULATES_CG,Gene::9924
Compound::DB04865,UPREGULATES_CG,Gene::85236
Compound::DB06287,UPREGULATES_CG,Gene::55650
Compound::DB00390,UPREGULATES_CG,Gene::2309
Compound::DB01406,UPREGULATES_CG,Gene::2673
Compound::DB00900,UPREGULATES_CG,Gene::1123
Compound::DB00822,UPREGULATES_CG,Gene::63874
Compound::DB00947,UPREGULATES_CG,Gene::5899
Compound::DB08604,UPREGULATES_CG,Gene::10013
Compound::DB01406,UPREGULATES_CG,Gene::6676
Compound::DB00530,UPREGULATES_CG,Gene::9897
Compound::DB00758,UPREGULATES_CG,Gene::7099
Compound::DB00199,UPREGULATES_CG,Gene::11197
Compound::DB00585,UPREGULATES_CG,Gene::23161
Compound::DB00810,UPREGULATES_CG,Gene::652
Compound::DB00987,UPREGULATES_CG,Gene::1301
Compound::DB00180,UPREGULATES_CG,Gene::10628
Compound::DB01092,UPREGULATES_CG,Gene::22911
Compound::DB00732,UPREGULATES_CG,Gene::3162
Compound::DB01590,UPREGULATES_CG,Gene::64419
Compound::DB00928,UPREGULATES_CG,Gene::2920
Compound::DB00928,UPREGULATES_CG,Gene::9181
Compound::DB00523,UPREGULATES_CG,Gene::976
Compound::DB08881,UPREGULATES_CG,Gene::8473
Compound::DB00679,UPREGULATES_CG,Gene::9181
Compound::DB00444,UPREGULATES_CG,Gene::5971
Compound::DB00481,UPREGULATES_CG,Gene::50865
Compound::DB01024,UPREGULATES_CG,Gene::11345
Compound::DB00451,UPREGULATES_CG,Gene::10551
Compound::DB08865,UPREGULATES_CG,Gene::5588
Compound::DB00444,UPREGULATES_CG,Gene::25977
Compound::DB01234,UPREGULATES_CG,Gene::23076
Compound::DB06803,UPREGULATES_CG,Gene::10285
Compound::DB01080,UPREGULATES_CG,Gene::5927
Compound::DB00523,UPREGULATES_CG,Gene::3202
Compound::DB00390,UPREGULATES_CG,Gene::11072
Compound::DB08916,UPREGULATES_CG,Gene::51317
Compound::DB08866,UPREGULATES_CG,Gene::6832
Compound::DB01254,UPREGULATES_CG,Gene::9842
Compound::DB00305,UPREGULATES_CG,Gene::10621
Compound::DB00602,UPREGULATES_CG,Gene::2065
Compound::DB00434,UPREGULATES_CG,Gene::55781
Compound::DB01171,UPREGULATES_CG,Gene::5641
Compound::DB00675,UPREGULATES_CG,Gene::39
Compound::DB00398,UPREGULATES_CG,Gene::5898
Compound::DB01179,UPREGULATES_CG,Gene::2664
Compound::DB00480,UPREGULATES_CG,Gene::58472
Compound::DB02546,UPREGULATES_CG,Gene::1020
Compound::DB01590,UPREGULATES_CG,Gene::9517
Compound::DB00390,UPREGULATES_CG,Gene::1021
Compound::DB00850,UPREGULATES_CG,Gene::3988
Compound::DB00444,UPREGULATES_CG,Gene::80271
Compound::DB00776,UPREGULATES_CG,Gene::1021
Compound::DB01014,UPREGULATES_CG,Gene::3454
Compound::DB00982,UPREGULATES_CG,Gene::8202
Compound::DB00091,UPREGULATES_CG,Gene::64755
Compound::DB00322,UPREGULATES_CG,Gene::10346
Compound::DB00401,UPREGULATES_CG,Gene::5106
Compound::DB06287,UPREGULATES_CG,Gene::5796
Compound::DB00877,UPREGULATES_CG,Gene::154
Compound::DB01034,UPREGULATES_CG,Gene::63874
Compound::DB01024,UPREGULATES_CG,Gene::3431
Compound::DB01039,UPREGULATES_CG,Gene::3122
Compound::DB00508,UPREGULATES_CG,Gene::1595
Compound::DB00997,UPREGULATES_CG,Gene::27352
Compound::DB00773,UPREGULATES_CG,Gene::54541
Compound::DB00570,UPREGULATES_CG,Gene::57048
Compound::DB00188,UPREGULATES_CG,Gene::9885
Compound::DB00928,UPREGULATES_CG,Gene::7571
Compound::DB00188,UPREGULATES_CG,Gene::26511
Compound::DB06287,UPREGULATES_CG,Gene::3162
Compound::DB00545,UPREGULATES_CG,Gene::1066
Compound::DB01092,UPREGULATES_CG,Gene::1198
Compound::DB00603,UPREGULATES_CG,Gene::9695
Compound::DB00613,UPREGULATES_CG,Gene::3815
Compound::DB01204,UPREGULATES_CG,Gene::5588
Compound::DB00997,UPREGULATES_CG,Gene::5777
Compound::DB04868,UPREGULATES_CG,Gene::4783
Compound::DB00553,UPREGULATES_CG,Gene::10782
Compound::DB00445,UPREGULATES_CG,Gene::10320
Compound::DB00641,UPREGULATES_CG,Gene::387509
Compound::DB08860,UPREGULATES_CG,Gene::5613
Compound::DB01103,UPREGULATES_CG,Gene::26993
Compound::DB00277,UPREGULATES_CG,Gene::29978
Compound::DB01074,UPREGULATES_CG,Gene::57178
Compound::DB00390,UPREGULATES_CG,Gene::2770
Compound::DB00508,UPREGULATES_CG,Gene::6713
Compound::DB00738,UPREGULATES_CG,Gene::5971
Compound::DB00390,UPREGULATES_CG,Gene::23223
Compound::DB01396,UPREGULATES_CG,Gene::9821
Compound::DB02546,UPREGULATES_CG,Gene::1022
Compound::DB01222,UPREGULATES_CG,Gene::4582
Compound::DB08911,UPREGULATES_CG,Gene::2954
Compound::DB00374,UPREGULATES_CG,Gene::858
Compound::DB09020,UPREGULATES_CG,Gene::8312
Compound::DB00317,UPREGULATES_CG,Gene::3551
Compound::DB00970,UPREGULATES_CG,Gene::9277
Compound::DB00248,UPREGULATES_CG,Gene::4208
Compound::DB08860,UPREGULATES_CG,Gene::10962
Compound::DB01095,UPREGULATES_CG,Gene::9181
Compound::DB00850,UPREGULATES_CG,Gene::23338
Compound::DB08865,UPREGULATES_CG,Gene::9801
Compound::DB00091,UPREGULATES_CG,Gene::16
Compound::DB00187,UPREGULATES_CG,Gene::9143
Compound::DB00441,UPREGULATES_CG,Gene::2669
Compound::DB00970,UPREGULATES_CG,Gene::4208
Compound::DB01024,UPREGULATES_CG,Gene::2745
Compound::DB01229,UPREGULATES_CG,Gene::701
Compound::DB06287,UPREGULATES_CG,Gene::54407
Compound::DB04842,UPREGULATES_CG,Gene::4047
Compound::DB00758,UPREGULATES_CG,Gene::3597
Compound::DB00694,UPREGULATES_CG,Gene::4123
Compound::DB00390,UPREGULATES_CG,Gene::7286
Compound::DB00694,UPREGULATES_CG,Gene::1281
Compound::DB00869,UPREGULATES_CG,Gene::29978
Compound::DB00675,UPREGULATES_CG,Gene::6713
Compound::DB00970,UPREGULATES_CG,Gene::6793
Compound::DB00481,UPREGULATES_CG,Gene::6821
Compound::DB00846,UPREGULATES_CG,Gene::1026
Compound::DB00374,UPREGULATES_CG,Gene::23597
Compound::DB00523,UPREGULATES_CG,Gene::3383
Compound::DB01177,UPREGULATES_CG,Gene::291
Compound::DB00877,UPREGULATES_CG,Gene::1939
Compound::DB00390,UPREGULATES_CG,Gene::2354
Compound::DB00305,UPREGULATES_CG,Gene::4791
Compound::DB00679,UPREGULATES_CG,Gene::2073
Compound::DB00374,UPREGULATES_CG,Gene::6283
Compound::DB02546,UPREGULATES_CG,Gene::25801
Compound::DB00602,UPREGULATES_CG,Gene::22926
Compound::DB01590,UPREGULATES_CG,Gene::79753
Compound::DB00928,UPREGULATES_CG,Gene::8480
Compound::DB00409,UPREGULATES_CG,Gene::9488
Compound::DB00283,UPREGULATES_CG,Gene::3638
Compound::DB00184,UPREGULATES_CG,Gene::5265
Compound::DB01092,UPREGULATES_CG,Gene::1399
Compound::DB00317,UPREGULATES_CG,Gene::3597
Compound::DB00374,UPREGULATES_CG,Gene::6814
Compound::DB00584,UPREGULATES_CG,Gene::54504
Compound::DB00631,UPREGULATES_CG,Gene::5366
Compound::DB00997,UPREGULATES_CG,Gene::8826
Compound::DB01396,UPREGULATES_CG,Gene::55033
Compound::DB00679,UPREGULATES_CG,Gene::1022
Compound::DB06287,UPREGULATES_CG,Gene::8446
Compound::DB00810,UPREGULATES_CG,Gene::3454
Compound::DB00441,UPREGULATES_CG,Gene::2189
Compound::DB00947,UPREGULATES_CG,Gene::2548
Compound::DB00928,UPREGULATES_CG,Gene::9712
Compound::DB01083,UPREGULATES_CG,Gene::3638
Compound::DB08860,UPREGULATES_CG,Gene::8334
Compound::DB01074,UPREGULATES_CG,Gene::9289
Compound::DB00928,UPREGULATES_CG,Gene::2959
Compound::DB08860,UPREGULATES_CG,Gene::51171
Compound::DB08860,UPREGULATES_CG,Gene::11072
Compound::DB01188,UPREGULATES_CG,Gene::4864
Compound::DB01254,UPREGULATES_CG,Gene::9820
Compound::DB00756,UPREGULATES_CG,Gene::26872
Compound::DB00553,UPREGULATES_CG,Gene::2769
Compound::DB00441,UPREGULATES_CG,Gene::8914
Compound::DB01222,UPREGULATES_CG,Gene::5468
Compound::DB00938,UPREGULATES_CG,Gene::2222
Compound::DB01273,UPREGULATES_CG,Gene::23151
Compound::DB00445,UPREGULATES_CG,Gene::4791
Compound::DB00928,UPREGULATES_CG,Gene::55781
Compound::DB08946,UPREGULATES_CG,Gene::29103
Compound::DB00481,UPREGULATES_CG,Gene::6309
Compound::DB00675,UPREGULATES_CG,Gene::51478
Compound::DB04865,UPREGULATES_CG,Gene::1022
Compound::DB00394,UPREGULATES_CG,Gene::4783
Compound::DB00443,UPREGULATES_CG,Gene::10095
Compound::DB00394,UPREGULATES_CG,Gene::2289
Compound::DB01151,UPREGULATES_CG,Gene::9143
Compound::DB00934,UPREGULATES_CG,Gene::23558
Compound::DB06803,UPREGULATES_CG,Gene::26136
Compound::DB00694,UPREGULATES_CG,Gene::57406
Compound::DB00712,UPREGULATES_CG,Gene::178
Compound::DB00367,UPREGULATES_CG,Gene::10954
Compound::DB00322,UPREGULATES_CG,Gene::4792
Compound::DB00441,UPREGULATES_CG,Gene::54480
Compound::DB00928,UPREGULATES_CG,Gene::7994
Compound::DB01234,UPREGULATES_CG,Gene::5480
Compound::DB01103,UPREGULATES_CG,Gene::4929
Compound::DB00177,UPREGULATES_CG,Gene::57192
Compound::DB00434,UPREGULATES_CG,Gene::466
Compound::DB00877,UPREGULATES_CG,Gene::10610
Compound::DB00319,UPREGULATES_CG,Gene::10892
Compound::DB01030,UPREGULATES_CG,Gene::1848
Compound::DB01016,UPREGULATES_CG,Gene::64167
Compound::DB01103,UPREGULATES_CG,Gene::26959
Compound::DB00657,UPREGULATES_CG,Gene::9797
Compound::DB01024,UPREGULATES_CG,Gene::8542
Compound::DB00188,UPREGULATES_CG,Gene::1198
Compound::DB00762,UPREGULATES_CG,Gene::29937
Compound::DB00682,UPREGULATES_CG,Gene::1021
Compound::DB00570,UPREGULATES_CG,Gene::833
Compound::DB01246,UPREGULATES_CG,Gene::26227
Compound::DB01204,UPREGULATES_CG,Gene::1870
Compound::DB01074,UPREGULATES_CG,Gene::9702
Compound::DB01030,UPREGULATES_CG,Gene::10007
Compound::DB04571,UPREGULATES_CG,Gene::1123
Compound::DB08912,UPREGULATES_CG,Gene::51317
Compound::DB00679,UPREGULATES_CG,Gene::64121
Compound::DB00987,UPREGULATES_CG,Gene::8208
Compound::DB01179,UPREGULATES_CG,Gene::858
Compound::DB01103,UPREGULATES_CG,Gene::79921
Compound::DB00390,UPREGULATES_CG,Gene::8780
Compound::DB08881,UPREGULATES_CG,Gene::9709
Compound::DB02546,UPREGULATES_CG,Gene::9829
Compound::DB04844,UPREGULATES_CG,Gene::6839
Compound::DB01204,UPREGULATES_CG,Gene::10039
Compound::DB00570,UPREGULATES_CG,Gene::967
Compound::DB08912,UPREGULATES_CG,Gene::26136
Compound::DB04865,UPREGULATES_CG,Gene::140890
Compound::DB00170,UPREGULATES_CG,Gene::4097
Compound::DB00445,UPREGULATES_CG,Gene::4043
Compound::DB06589,UPREGULATES_CG,Gene::58477
Compound::DB08912,UPREGULATES_CG,Gene::6284
Compound::DB00541,UPREGULATES_CG,Gene::51719
Compound::DB00205,UPREGULATES_CG,Gene::11007
Compound::DB00850,UPREGULATES_CG,Gene::50814
Compound::DB00762,UPREGULATES_CG,Gene::6560
Compound::DB00570,UPREGULATES_CG,Gene::81
Compound::DB00694,UPREGULATES_CG,Gene::51310
Compound::DB00188,UPREGULATES_CG,Gene::54505
Compound::DB00934,UPREGULATES_CG,Gene::80339
Compound::DB00374,UPREGULATES_CG,Gene::1831
Compound::DB00170,UPREGULATES_CG,Gene::868
Compound::DB00674,UPREGULATES_CG,Gene::4638
Compound::DB08860,UPREGULATES_CG,Gene::2852
Compound::DB00336,UPREGULATES_CG,Gene::3628
Compound::DB08881,UPREGULATES_CG,Gene::55005
Compound::DB00091,UPREGULATES_CG,Gene::7453
Compound::DB00481,UPREGULATES_CG,Gene::79611
Compound::DB00679,UPREGULATES_CG,Gene::54541
Compound::DB08860,UPREGULATES_CG,Gene::115817
Compound::DB00588,UPREGULATES_CG,Gene::10628
Compound::DB00477,UPREGULATES_CG,Gene::4047
Compound::DB00631,UPREGULATES_CG,Gene::10782
Compound::DB00374,UPREGULATES_CG,Gene::29978
Compound::DB00990,UPREGULATES_CG,Gene::12
Compound::DB00877,UPREGULATES_CG,Gene::51005
Compound::DB00481,UPREGULATES_CG,Gene::2631
Compound::DB01234,UPREGULATES_CG,Gene::23590
Compound::DB00997,UPREGULATES_CG,Gene::7915
Compound::DB00787,UPREGULATES_CG,Gene::24149
Compound::DB01103,UPREGULATES_CG,Gene::8480
Compound::DB00188,UPREGULATES_CG,Gene::26043
Compound::DB01030,UPREGULATES_CG,Gene::1152
Compound::DB00882,UPREGULATES_CG,Gene::4016
Compound::DB00367,UPREGULATES_CG,Gene::2745
Compound::DB01034,UPREGULATES_CG,Gene::8878
Compound::DB02546,UPREGULATES_CG,Gene::80212
Compound::DB00481,UPREGULATES_CG,Gene::27244
Compound::DB00445,UPREGULATES_CG,Gene::9851
Compound::DB00227,UPREGULATES_CG,Gene::9961
Compound::DB00970,UPREGULATES_CG,Gene::51310
Compound::DB00170,UPREGULATES_CG,Gene::64428
Compound::DB08865,UPREGULATES_CG,Gene::2065
Compound::DB00188,UPREGULATES_CG,Gene::10482
Compound::DB00970,UPREGULATES_CG,Gene::6293
